Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
SSML-Kabu 22/2016,Small-scale mining license,"نصرالله فرزند اول الدین, نصرالله",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 23/2016,Small-scale mining license,"احمد علی ولد خداداد, احمدعلی",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 24/2014,Small-scale mining license,Hassan Aqa,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 3/2013,Small-scale mining license,شرکت ریگریشن کابل گلدره,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 3/2015,Small-scale mining license,Sefat Ullah,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 3/2016,Small-scale mining license,"نقیب الله فرزند محمد نبی, نقیب الله فرزند محمد نبی",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 37/2014,Small-scale mining license,Mohammad Edris,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 4/2011,Small-scale mining license,شرکت تکنالوجست,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 4/2013,Small-scale mining license,شرکت ساختمانی حاجی ملا شاه میرزی,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 4/2015,Small-scale mining license,شرکت امید سباون,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 4/2016,Small-scale mining license,Turab Khan,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 40/2014,Small-scale mining license,Aziz Ullah,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 42/2014,Small-scale mining license,شرکت ساختمانی غلام حضرت ارغندیوال,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 42/2014,Small-scale mining license,شرکت ساختمانی غلام حضرت ارغندیوال,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 43/2014,Small-scale mining license,Shams Uddin,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 46/2014,Small-scale mining license,"محمد یونس ولد محمد عیسی, محمد یونس",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 6/2011,Small-scale mining license,Vesta Construction & Construction Materials Co,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 6/2014,Small-scale mining license,شرکت مسعودعارف فقیرزاده,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 6/2015,Small-scale mining license,"فقیر حسین, محمد حسین",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 6/2016,Small-scale mining license,Said Laiq Hussain,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 7/2016,Small-scale mining license,"نجیب الله فرزند عین الله, نجیب الله فرزند عین الله",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 8/2016,Small-scale mining license,"عمرگل فرزند جمعه خان, عمرگل فرزند جمعه خان",,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
SSML-Kabu 9/2016,Small-scale mining license,Abdul Raouf,,,,,,,Afghanistan,AFG,2018,2017-12-21,2018-12-20
APL-EP-57,,Jabul Siraj Consortium,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-58,,Core Drillers,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-59,,Amin Karimzai Campany,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-60,,Afghan Talc Limited,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-61,,Nabi Afghan Company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-62,,Core Drillers,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-63,,Ghazanfar Group,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-65,,Habib Shahab Talc and Marble exploitation and process company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-66,,Sardar Mustafa Limited company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-67,,Natural Stone Company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
APL-EP-68,,Natural Stone Company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXP 1/2008,Mining Exploration License,MCC Consortium,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXP 1/2014,Mining Exploration License,North Coal Enterprise (NCE),,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 1/2006,Mining Exploration License,Khoshak Brothers Co,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 1/2009,Mining Exploration License,Misaq-E Sharq Company,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 1/2012,Mining Exploration License,شرکت تجارتی آریا پوپل لمتید,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 1/2014,Mining Exploration License,شرکت استانه بابا,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 1/2015,Mining Exploration License,Zar Jan,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 2/2012,Mining Exploration License,Khoshak Brothers Co,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 2/2013,Mining Exploration License,WESTCO INTERNATIONAL,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 2/2015,Mining Exploration License,شرکت برادران عادل,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 3/2012,Mining Exploration License,شرکت برادران خالد عزیز,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 3/2012,Mining Exploration License,شرکت برادران خالد عزیز,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 4/2014,Mining Exploration License,Zar Jan,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 5/2012,Mining Exploration License,شرکت برادران مهمند شمال,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 5/2013,Mining Exploration License,Amania Mining Company,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 5/2014,Mining Exploration License,Ehsan Aziz Construction Company,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 6/2012,Mining Exploration License,Madan Karan,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 7/2012,Mining Exploration License,Hashimy Group,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
EXPL 8/2012,Mining Exploration License,Metal Mining UK,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
P-EXP 1/2011,Petroleum Exploitation License,CNPCI Watan Oil and Gas Afghanistan limited,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
P-EXPL 1/2013,Petroleum Exploration License,TP Afghanistan limited,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
P-EXPL 2/2013,Petroleum Exploration License,Dragon Oil sanduqli limited,,,Not applicable,Not applicable,Not applicable,Not applicable,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 1/2008,Small-scale mining license,شرکت تکنالوجست,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 1/2015,Small-scale mining license,شرکت اعتماد قره باغ,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 5/2015,Small-scale mining license,Habib Shahab Talc and Marble exploitation and process company,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 1/2016,Small-scale mining license,شرکت سپتی اوغلوایس مات دستی,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 10/2016,Small-scale mining license,Hakim Jan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 10/2016,Small-scale mining license,Hakim Jan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 11/2015,Small-scale mining license,Abdul Fatah,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 12/2016,Small-scale mining license,Zabih Ullah,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 13/2012,Small-scale mining license,شرکت ساختمانی فاروق استانکزی,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 13/2012,Small-scale mining license,شرکت ساختمانی فاروق استانکزی,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 13/2012,Small-scale mining license,شرکت ساختمانی فاروق استانکزی,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 13/2016,Small-scale mining license,Mohammad Edris,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 14/2016,Small-scale mining license,"دوست محمد فرزند محمد شاه, دوست محمد",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 15/2016,Small-scale mining license,Haji Mohammad Eshan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 16/2014,Small-scale mining license,شرکت تولید سنگ تزیناتی وتعمیراتی هلال,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 16/2015,Small-scale mining license,"فقیر حسین, محمد حسین",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 16/2016,Small-scale mining license,"محمد هاشم فرزند عبدالله, محمد هاشم",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 17/2016,Small-scale mining license,Hakim Jan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 18/2015,Small-scale mining license,Haji Mohammad Eshan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 18/2016,Small-scale mining license,"محمدی فرزند مسجدی, محمد دل",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 19/2016,Small-scale mining license,"نقیب الله فرزند محمد نبی, نقیب الله فرزند محمد نبی",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 19/2016,Small-scale mining license,"نقیب الله فرزند محمد نبی, نقیب الله فرزند محمد نبی",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 2/2008,Small-scale mining license,شرکت تکنالوجست,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 2/2008,Small-scale mining license,شرکت تکنالوجست,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 22/2016,Small-scale mining license,"نصرالله فرزند اول الدین, نصرالله",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 23/2016,Small-scale mining license,"احمد علی ولد خداداد, احمدعلی",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 24/2014,Small-scale mining license,Hassan Aqa,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 3/2013,Small-scale mining license,شرکت ریگریشن کابل گلدره,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 3/2015,Small-scale mining license,Sefat Ullah,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 3/2016,Small-scale mining license,"نقیب الله فرزند محمد نبی, نقیب الله فرزند محمد نبی",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 37/2014,Small-scale mining license,Mohammad Edris,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 4/2011,Small-scale mining license,شرکت تکنالوجست,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 4/2013,Small-scale mining license,شرکت ساختمانی حاجی ملا شاه میرزی,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 4/2015,Small-scale mining license,شرکت امید سباون,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 4/2016,Small-scale mining license,Turab Khan,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 40/2014,Small-scale mining license,Aziz Ullah,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 42/2014,Small-scale mining license,شرکت ساختمانی غلام حضرت ارغندیوال,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 42/2014,Small-scale mining license,شرکت ساختمانی غلام حضرت ارغندیوال,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 43/2014,Small-scale mining license,Shams Uddin,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 46/2014,Small-scale mining license,"محمد یونس ولد محمد عیسی, محمد یونس",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 6/2011,Small-scale mining license,Vesta Construction & Construction Materials Co,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 6/2014,Small-scale mining license,شرکت مسعودعارف فقیرزاده,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 6/2015,Small-scale mining license,"فقیر حسین, محمد حسین",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 6/2016,Small-scale mining license,Said Laiq Hussain,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 7/2016,Small-scale mining license,"نجیب الله فرزند عین الله, نجیب الله فرزند عین الله",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 8/2016,Small-scale mining license,"عمرگل فرزند جمعه خان, عمرگل فرزند جمعه خان",,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
SSML-Kabu 9/2016,Small-scale mining license,Abdul Raouf,,,,,,,Afghanistan,AFG,2019,2018-12-21,2019-12-20
CI-40,,CNR INTERNATIONAL,Crude oil (2709),Production,7966585,Barrels,557093790,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-26,,CNR INTERNATIONAL,Crude oil (2709),Production,3107408,Barrels,221306046,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-40,,CNR INTERNATIONAL,Natural gas (2711),Production,3391483,MMBTU,8817856,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-26,,CNR INTERNATIONAL,Natural gas (2711),Production,13766202,MMBTU,70343007,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-100,,TOTAL E & P,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-605,,TOTAL E & P,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-27,,FOXTROT INTERNATIONAL,Crude oil (2709),Production,599128,Barrels,40562372,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-27,,FOXTROT INTERNATIONAL,Natural gas (2711),Production,48108304,MMBTU,312837721,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-11,,PETROCI CI-11,Crude oil (2709),Production,111520,Barrels,7856638,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-11,,PETROCI CI-11,Natural gas (2711),Production,3825238,MMBTU,16358914,USD,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-101,,ENI IVORY COAST LTD,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-205,,ENI IVORY COAST LTD,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-526,,KOSMOS,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-602,,KOSMOS,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-603,,KOSMOS,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-707,,KOSMOS,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-708,,KOSMOS,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-24,,Dragon Oil and Gas S.A,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-12,,FOXTROT INTERNATIONAL,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-202,,VITOL CDI LIMITED,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-301,,TULLOW CI,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-302,,TULLOW CI,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-500,,Société Nationale d'Opérations Pétrolières de Côte d'Ivoire (PETROCI),Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-502,,FOXTROT INTERNATIONAL,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-518,,TULLOW CI,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
CI-519,,TULLOW CI,Natural gas (2711),Development,,,,,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
