GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
Administrative fees for government services (1422E),Mining,Guarantee Fee,Ministry of Mines and Petroleum (Revenue Department),"12,520.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
"Fines, penalties, and forfeits (143E)",Mining,Penalties of Late Payment,Ministry of Mines and Petroleum (Revenue Department),"8,514.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
From state-owned enterprises (1412E1),"Mining, Oil and Gas",Transfers of SOE net profit made to the MoF,Ministry of Finance (Revenue Department),"596,344,082.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
"Ordinary taxes on income, profits and capital gains (1112E1)","Mining, Oil and Gas",Corporate income tax (CIT),Ministry of Finance (Revenue Department),"266,302,019.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)","Mining, Oil and Gas",Business Receipts Tax (BRT) 4%,Ministry of Finance (Revenue Department),"200,108,724.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Taxes on payroll and workforce (112E),"Mining, Oil and Gas",Withholding Tax on Contractors,Ministry of Finance (Revenue Department),"20,701,084.29",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Other rent payments (1415E5),"Mining, Oil and Gas",Other Tax,Ministry of Finance (Revenue Department),"4,973,114.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
"Fines, penalties, and forfeits (143E)","Mining, Oil and Gas",Penalties of Delay,Ministry of Finance (Revenue Department),"1,270,150.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Taxes on exports (1152E),Mining,Fixed Tax on Exports,Ministry of Finance (Customs Department),"168,046,305.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Customs and other import duties (1151E),Mining,Penalty on Imports,Ministry of Finance (Customs Department),"30,403,595.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Taxes on exports (1152E),Mining,Other Fee on Exports,Ministry of Finance (Customs Department),"28,285,938.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Taxes on exports (1152E),Mining,Penalty on Exports,Ministry of Finance (Customs Department),"6,647,662.00",AFN,Afghanistan,AFG,2018,2017-12-21,2018-12-20
Emission and pollution taxes (114522E),Mining,Environmental License Fee,National Environmental Protection Agency,"34,000.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Emission and pollution taxes (114522E),Mining,Environmental License Renewal Fee,National Environmental Protection Agency,,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Emission and pollution taxes (114522E),Gas,Waste Management Fee,National Environmental Protection Agency,,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Not applicable,Export Duty,Ministry of Finance (Customs Department),"1,159,113,355.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Royalties (1415E1),Mining,Royalties,Ministry of Mines and Petroleum (Revenue Department),"1,389,285,520.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Other rent payments (1415E5),Mining,Surface Rent,Ministry of Mines and Petroleum (Revenue Department),"80,177,511.56",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Fines, penalties, and forfeits (143E)",Mining,Penalty Fee,Ministry of Mines and Petroleum (Revenue Department),"7,261,069.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Licence fees (114521E),Mining,License Fee,Ministry of Mines and Petroleum (Revenue Department),"721,197.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Administrative fees for government services (1422E),Mining,Exploitation Tender License Fee,Ministry of Mines and Petroleum (Revenue Department),"391,203.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Administrative fees for government services (1422E),Mining,Bidding Fee,Ministry of Mines and Petroleum (Revenue Department),"377,249.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Administrative fees for government services (1422E),Mining,Exploration Tender License Fee,Ministry of Mines and Petroleum (Revenue Department),"235,780.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Administrative fees for government services (1422E),Mining,Document Fee,Ministry of Mines and Petroleum (Revenue Department),"175,000.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Licence fees (114521E),Mining,License Fee - Exploitation,Ministry of Mines and Petroleum (Revenue Department),"155,281.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Administrative fees for government services (1422E),Mining,Application Fee,Ministry of Mines and Petroleum (Revenue Department),"135,000.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Other rent payments (1415E5),Mining,Site Accommodation Rent,Ministry of Mines and Petroleum (Revenue Department),"19,500.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
From state-owned enterprises (1412E1),Not applicable,Transfers of SOE net profit made to the MoF,Ministry of Finance (Revenue Department),"846,184,980.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Not applicable,Business Receipts Tax (BRT) 4%,Ministry of Finance (Revenue Department),"270,352,003.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Corporate income tax (CIT),Ministry of Finance (Revenue Department),"206,724,072.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Fines, penalties, and forfeits (143E)",Not applicable,Penalties of Delay,Ministry of Finance (Revenue Department),"42,673,489.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on payroll and workforce (112E),Not applicable,Withholding Tax on Contractors,Ministry of Finance (Revenue Department),"38,859,665.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Fines, penalties, and forfeits (143E)",Not applicable,Penalties of Late Payment,Ministry of Finance (Revenue Department),"34,510,785.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Other rent payments (1415E5),Not applicable,Other Tax,Ministry of Finance (Revenue Department),"2,148,507.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Fixed Tax on Exports,Ministry of Finance (Customs Department),"160,724,787.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Other Fee on Exports,Ministry of Finance (Customs Department),"26,061,301.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Customs and other import duties (1151E),Mining,Penalty on Imports,Ministry of Finance (Customs Department),"14,183,105.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Penalty on Exports,Ministry of Finance (Customs Department),"7,640,394.00",AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Excise taxes (1142E),Mining,Excise tax on minerals,Bureau of Internal Revenue (BIR),"3,943,143,290.66",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Corporate income tax,Bureau of Internal Revenue (BIR),"5,937,202,070.39",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Foreign shareholder dividends,Bureau of Internal Revenue (BIR),"168,968,104.51",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Profit remittance to principal,Bureau of Internal Revenue (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Final Withholding tax - Royalties to claim owners,Bureau of Internal Revenue (BIR),"262,590,848.65",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Final Withholding tax - Others,Bureau of Internal Revenue (BIR),"288,977,673.79",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Final Withholding tax - Improperly accumulated retained earnings tax (IAET),Bureau of Internal Revenue (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Output VAT,Bureau of Internal Revenue (BIR),"6,187,525,636.53",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Customs duties,Bureau of Customs (BOC),"186,593,512.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,VAT on imported materials and equipment,Bureau of Customs (BOC),"2,062,570,610.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Excise tax on imported goods,Bureau of Customs (BOC),"57,045,282.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Wharfage Fees,Philippine Ports Authority (PPA),"219,837,317.53",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Royalty on mineral reservation,Mines and Geosciences Bureau (MGB),"1,187,312,323.37",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Occupation fees,Mines and Geosciences Bureau (MGB),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,"Tax on sand, gravel and other quarry resources",Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Local business tax,Bureau of Local Government and Finance (BLGF),"513,790,863.57",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Real property tax - Basic,Bureau of Local Government and Finance (BLGF),"192,860,212.67",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Real property tax - Special Education Fund (SEF),Bureau of Local Government and Finance (BLGF),"226,272,922.86",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Occupation fees,Bureau of Local Government and Finance (BLGF),"10,368,623.70",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Mayor's permit,Bureau of Local Government and Finance (BLGF),"19,800,703.93",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Mining,Community tax,Bureau of Local Government and Finance (BLGF),"213,286.28",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Royalty for Indigenous People,National Commission on Indigenous People (NCIP),"58,010,632.42",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Administrative fees for government services (1422E),Mining,Field Based Investigation Fee,National Commission on Indigenous People (NCIP),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Oil & Gas,Excise tax on minerals,Bureau of Internal Revenue (BIR),"305,765.50",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Corporate income tax,Bureau of Internal Revenue (BIR),"5,266,864,759.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Foreign shareholder dividends,Bureau of Internal Revenue (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Profit remittance to principal,Bureau of Internal Revenue (BIR),"3,433,279,746.34",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Royalties (1415E1),Oil & Gas,Final Withholding tax - Royalties to claim owners,Bureau of Internal Revenue (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Final Withholding tax - Others,Bureau of Internal Revenue (BIR),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
"Extraordinary taxes on income, profits and capital gains (1112E2)",Oil & Gas,Final Withholding tax - Improperly accumulated retained earnings tax (IAET),Bureau of Internal Revenue (BIR),"854,743,894.38",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Customs duties,Bureau of Customs (BOC),"4,640,306.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,VAT on imported materials and equipment,Bureau of Customs (BOC),"11,817,340.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Excise tax on imported goods,Bureau of Customs (BOC),"2,647.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Wharfage Fees,Philippine Ports Authority (PPA),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,"Tax on sand, gravel and other quarry resources",Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Local business tax,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil & Gas,Real property tax - Basic,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil & Gas,Real property tax - Special Education Fund (SEF),Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Occupation fees,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Oil & Gas,Mayor's permit,Bureau of Local Government and Finance (BLGF),"4,600.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Community tax,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Government share from oil and gas production,Department of Energey (DOE),"26,007,588,888.81",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Oil & Gas,Annual rental fees for retained area after exploration,Department of Energey (DOE),"1,400,000.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Customs duties,Bureau of Customs (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,VAT on imported materials and equipment,Bureau of Customs (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Excise tax on imported goods,Bureau of Customs (BOC),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Coal,Wharfage Fees,Philippine Ports Authority (PPA),"58,924,153.51",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,"Tax on sand, gravel and other quarry resources",Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Local business tax,Bureau of Local Government and Finance (BLGF),"80,672,838.62",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Coal,Real property tax - Basic,Bureau of Local Government and Finance (BLGF),"1,072,562.28",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Taxes on property (113E),Coal,Real property tax - Special Education Fund (SEF),Bureau of Local Government and Finance (BLGF),"1,072,562.15",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Occupation fees,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Licence fees (114521E),Coal,Mayor's permit,Bureau of Local Government and Finance (BLGF),"250,000.00",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Coal,Community tax,Bureau of Local Government and Finance (BLGF),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Coal,Government share from oil and gas production,Department of Energey (DOE),"3,569,015,012.80",PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Other rent payments (1415E5),Coal,Annual rental fees for retained area after exploration,Department of Energey (DOE),,PHP,Philippines,PHL,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Carbon tax,Albanian Customs Administrate,"224,870,178",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Carbon tax,Albanian Customs Administrate,"25,804,413.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Circulation tax,Albanian Customs Administrate,"232,239,717",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Oil & Gas,Excise,Albanian Customs Administrate,"319,860,499",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Excise tax,Albanian Customs Administrate,"150,814,039.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Customs and other import duties (1151E),Mining,Import VAT,Albanian Customs Administrate,"1,382,597,467",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,Municipality of Rroskovec,"146,868,292",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,Municipality of Patos,"36,070,344.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Oil & Gas,Local Taxes,Municipality of Lushnjë,"3,500,000.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Other payments to the State and local government units,Municipality of Bulqizë,"5,600,000",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Mining,Other payments to the State and local government units,Municipality of Krujë,"107,357,802.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Administrative fees for government services (1422E),Mining,Other payments to the State and local government units,Municipality of Patos,"242,944.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Other,National tariff,General Directorate of Taxes,"1,886,597,360.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Other,Other payments to the State and local government units,Municipality of Lushnjë,,ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Other taxes payable by natural resource companies (116E),Other,Other payments to the State and local government units,General Directorate of Taxes,,ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Other payments to the State and local government units,Albanian Customs Administrate,"35,546,481.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Compulsory transfers to government (infrastructure and other) (1415E4),Other,Regulatory tariff,Energy Regulatory Authority (ERE),"24,700,000.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Mining,Payments for social and health insurance,General Directorate of Taxes,"2,942,890,795.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Other,Payments for social and health insurance,General Directorate of Taxes,"2,103,492,884.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Oil & Gas,Payments for social and health insurance and Personal Income Tax,General Directorate of Taxes,"1,182,388,967.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Mining,Personal income tax,General Directorate of Taxes,"1,170,698,186",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Social security employer contributions (1212E),Other,Personal income tax,General Directorate of Taxes,"861,080,857",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Royalty,General Directorate of Taxes,"1,566,830,965",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Royalty,Albanian Customs Administrate,"1,457,000,349",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Royalties (1415E1),Oil & Gas,Royalty,General Directorate of Taxes,"1,109,349,874",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Royalty,Albanian Customs Administrate,"887,556,245",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Share of oil production,Albpetrol,"2,304,710,000",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Bonuses (1415E2),Oil & Gas,Signature Bonuses,Albpetrol,"14,173,540",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Bonuses (1415E2),Oil & Gas,Signature Bonuses,National Agency of Natural Resouces (AKBN),"11,904,736",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Other,Tax on dividend,General Directorate of Taxes,"222,364,536",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,General Directorate of Taxes,"100,574,041",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Other,Tax on profit,General Directorate of Taxes,"3,240,562,375",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,General Directorate of Taxes,"2,159,273,046",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,General Directorate of Taxes,"20,979,831",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,General Directorate of Taxes,"4,203,892",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Other,Tax penalties,General Directorate of Taxes,"690,000",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"Fines, penalties, and forfeits (143E)",Oil & Gas,Tax penalties,General Directorate of Taxes,"650,000",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,General Directorate of Taxes,"3,790,964,894.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Other,VAT,General Directorate of Taxes,"3,721,334,984.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,General Directorate of Taxes,"1,355,108,821.00",ALL,Albania,ALB,2017,1/1/2017,12/31/2017
Royalties (1415E1),Mining,Royalties,General Directorate of Taxes,"1,272,335,319",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Royalties (1415E1),Mining,Royalties,Albanian Customs Administrate,"540,793,045.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Tax on profit,General Directorate of Taxes,"2,304,749,952",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,VAT,General Directorate of Taxes,"3,464,171,800",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Mining,Payments for social and health insurance,General Directorate of Taxes,"4,198,400,000.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Mining,Personal income tax,General Directorate of Taxes,"1,067,920,706",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Extraordinary taxes on income, profits and capital gains (1112E2)",Mining,Tax on dividend,General Directorate of Taxes,"184,680,241",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Import VAT,Albanian Customs Administrate,"1,103,150,037.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Mining,Carbon tax,Albanian Customs Administrate,"85,523,607.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Fines, penalties, and forfeits (143E)",Mining,Tax penalties,General Directorate of Taxes,"4,086,201",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Royalty,General Directorate of Taxes,"672,910,614.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Royalties (1415E1),Oil & Gas,Royalty,Albanian Customs Administrate,"2,079,824,463.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Tax on profit,General Directorate of Taxes,"183,915,041.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,VAT,General Directorate of Taxes,"833,272,470.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Social security employer contributions (1212E),Oil & Gas,Payments for social and health insurance and Personal Income Tax,General Directorate of Taxes,"1,100,275,950.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Oil & Gas,Excise,Albanian Customs Administrate,"373,668,140.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Oil & Gas,Carbon tax,Albanian Customs Administrate,"29,777,696.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Customs and other import duties (1151E),Oil & Gas,Circulation tax,Albanian Customs Administrate,"267,999,263.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
Bonuses (1415E2),Oil & Gas,Bonuses,Albpetrol,"10,801,000.00",ALL,Albania,ALB,2018,1/1/2018,12/31/2018
