Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
ML-GH/152,Not applicable,AngloGold Ashanti (Iduapriem) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/153,Not applicable,AngloGold Ashanti (Iduapriem) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/154,Not applicable,AngloGold Ashanti (Iduapriem) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/155,Not applicable,AngloGold Ashanti (Iduapriem) Ltd,Gold (7108),Production,7.07,Tonnes,41826.32,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/166,Not applicable,Golden Star (Wassa) Ltd,Gold (7108),Production,4.03,Tonnes,23831.98,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML6/7,Not applicable,Kibi GoldFields Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML6/8,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,6.23,Tonnes,36821.58,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML6/9,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
Offshore Cape Three Points,Not applicable,ENI;VITOL;Ghana National Petroleum Company,Crude oil (2709),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-2/12 (Prestea),Not applicable,Golden Star (Bogoso/Prestea) Ltd,Gold (7108),Production,2.25,Tonnes,13286.89,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-2/151 (Lima South A B and C),Not applicable,Abosso GoldFields Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-2/192/Vol.5 (Ebi Teleku Bokazo),Not applicable,Adamus Resources Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-2/50 (Nkroful);,Not applicable,Adamus Resources Ltd,Gold (7108),Production,2.92,Tonnes,17272.83,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 1),Not applicable,Newmont Golden Ridge Ltd,Gold (7108),Production,11.7,Tonnes,69187.26,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (Ntronang 2),Not applicable,Newmont Golden Ridge Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-6/303,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-7/4 (Ntotoroso),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/192/VOL.5,Not applicable,Adamus Resources Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/387,Not applicable,Adamus Resources Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/538,Not applicable,AngloGold Ashanti (Ghana) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/56,Not applicable,Chirano Gold Mines Ltd,Gold (7108),Production,6.32,Tonnes,37352.41,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/57,Not applicable,Adamus Resources Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/122,Not applicable,AngloGold Ashanti (Ghana) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/15,Not applicable,Perseus Mining Ghana Ltd,Gold (7108),Production,6.06,Tonnes,35842.27,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/22,Not applicable,AngloGold Ashanti (Ghana) Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/32,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/8,Not applicable,Asanko Gold Ghana Ltd,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-2/20 (Damang),Not applicable,Abosso GoldFields Ltd,Gold (7108),Production,5.05,Tonnes,29841.5,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Kenyase 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Kenyase 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Kenyase 3),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Yamfo 1),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Yamfo 2),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Yamfo 3),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (Yamfo 4),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2(Kenyasi 4),Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL5/14,Not applicable,West African Quarries Ltd,Limestone (2521),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL7/2,Not applicable,Newmont Ghana Gold Limited,Gold (7108),Production,12.17,Tonnes,71959.9,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,Crude oil (2709),Production,1701166.97,Sm3,537844025.99,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
SGN Fields,Not applicable,ENI;VITOL;Ghana National Petroleum Company,Natural gas (2711),Production,1272504.04,Sm3 o.e.,14798.0,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Crude oil (2709),Production,3745327.51,Sm3,1184129521.37,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
TEN Fields,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Natural gas (2711),Production,7030402.37,Sm3 o.e.,81757.0,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
West Cape Three Points,Not applicable,Tullow Ghana Ltd;Kosmos Energy HC;Anadarko;PetroSA;Ghana National Petroleum Company,Crude oil (2709),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
,,GoldFields Ghana Ltd,Gold (7108),Production,14.64,Tonnes,86606.56,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
