Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
Litanzi,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Perenco Congo, SNPC, HELMA, KONTINENT, AOGC, PETRO Congo",DJENO MELANGE,,511840.45,Barrels,26891260.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
MBOUNDI,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, Buren, SNPC, TULLOW",Nkossa,,3380069.88,Barrels,184142575.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
MKB,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"SNPC , Orion Oil",DJENO MELANGE,,192577.35,Barrels,10117699.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
MWAFI II,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, SNPC , AOGC",DJENO MELANGE,,1192022.22,Barrels,62626897.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Moho - Bilondo HMD,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Chevron, SNPC",DJENO MELANGE,,35274047.65,Barrels,1910088683.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
NENE,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, SNPC , New Age",DJENO MELANGE,,1239684.1,Barrels,65130974.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
NENE BLEND,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, SNPC , New Age",Nkossa,,3053736.32,Barrels,161786950.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Nkossa,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Chevron, SNPC",Nkossa,,6710883.7,Barrels,355542618.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Nsoko,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Chevron, SNPC",Nkossa,,767847.5,Barrels,40680561.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Pointe-Indienne,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"AOGC, SNPC, Ifouret et Pétrolieum.",DJENO MELANGE,,45546.76,Barrels,2392952.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Propane Nkossa,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Chevron, SNPC",PROPANE,,846755.23,Barrels,24351372.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Propane Nsoko,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Chevron, SNPC",PROPANE,,51843.32,Barrels,1490934.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Sendji,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Eni Congo",DJENO MELANGE,,2545545.26,Barrels,133738782.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Tchendo,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Perenco Congo, SNPC, HELMA, KONTINENT, AOGC, PETRO Congo",DJENO MELANGE,,1340550.39,Barrels,70430324.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Tchibouéla,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Perenco Congo, SNPC, HELMA, KONTINENT, AOGC, PETRO Congo",DJENO MELANGE,,3877773.47,Barrels,203731873.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Tchibéli,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Perenco Congo, SNPC, HELMA, KONTINENT, AOGC, PETRO Congo",Nkossa,,714886.48,Barrels,37874686.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Tilapia,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Petro Kouilo, SNPC",Nkossa,,11790.0,Barrels,624644.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Yanga,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"TEP Congo, Eni Congo",DJENO MELANGE,,1689040.23,Barrels,88739410.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
Yombo-Masseko,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Perenco Congo, Petro Congo, SNPC",YOMBO,,2697914.0,Barrels,128509492.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
ZATCHI II,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, TEP Congo, SNPC",DJENO MELANGE,,1857361.75,Barrels,97582747.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
ZINGALI,https://www.finances.gouv.cg/fr/type/secteur-pétrolier,"Eni Congo, Burren",Nkossa,,244268.0,Barrels,11073547.0,USD,Republic of the Congo,COG,2017,2017-01-01,2017-12-31
