Full project name,"Legal agreement reference number(s): contract, licence, lease, concession, …","Affiliated companies, start with Operator",Commodities (one commodity/row),Status,Production (volume),Unit,Production (value),Currency,Country,ISO Code,Year,Start Date,End Date
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR LANDESHAUPTKASSE BREMEN""",,DEA DEUTSCHE ERDOEL AG,Crude oil and natural gas,Production,,,,,Germany,DEU,2017,2017-01-01,2017-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE""",,DEA DEUTSCHE ERDOEL AG,Crude oil and natural gas,Production,,,,,Germany,DEU,2017,2017-01-01,2017-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT""",,K+S AKTIENGESELLSCHAFT,Potash and salts,Production,,,,,Germany,DEU,2017,2017-01-01,2017-12-31
"""LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG""",,WACKER CHEMIE AG,Potash and salts,Production,,,,,Germany,DEU,2017,2017-01-01,2017-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN""",,DEA DEUTSCHE ERDÖL AG (NOW: WINTERSHALL DEA DEUTSCHLAND GMBH),Crude oil and natural gas,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE""",,WINTERSHALL GMBH (HEUTE: WINTERSHALL DEA DEUTSCHLAND GMBH),Crude oil and natural gas,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT""",,K+S AKTIENGESELLSCHAFT,Potash and salts,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG""",,NEPTUNE ENERGY DEUTSCHLAND GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG""",,WACKER CHEMIE AG,Potash and salts,Production,,,,,Germany,DEU,2018,2018-01-01,2018-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN""",,DEA DEUTSCHE ERDÖL AG (NOW: WINTERSHALL DEA INTERNATIONAL AG),Crude oil and natural gas,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""REGIERUNGS-PRÄSIDIUM DARMSTADT, WIESBADEN, HESSE""",,K+S MINERALS AND AGRICULTURE GMBH,Potash and salts,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT""",,K+S MINERALS AND AGRICULTURE GMBH,Potash and salts,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG""",,NEPTUNE ENERGY DEUTSCHLAND GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE""",,NEPTUNE ENERGY DEUTSCHLAND GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG""",,WACKER CHEMIE AG,Potash and salts,Production,,,,,Germany,DEU,2019,2019-01-01,2019-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER, LOWER SAXONY""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""REGIERUNG VON OBERBAYERN, BERGAMT SÜDBAYERN, MÜNCHEN, BAVARIA""",,BEB ERDGAS UND ERDÖL GMBH & CO. KG,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""BERZIRKSREGIERUNG ARNSBERG, ARNSBERG, NORTH RHINE-WESTPHALIA""",,EXXONMOBIL CENTRAL EUROPE HOLDING GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""FORSTAMT PFÄLZER RHEINAUEN, BELLHEIM, RHINELAND PALATINE""",,HEIDELBERGER SAND UND KIES GMBH,Potash and salts,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""REGIERUNGS-PRÄSIDIUM DARMSTADT, WIESBADEN, HESSE""",,K+S MINERALS AND AGRICULTURE GMBH,Potash and salts,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGWESEN SACHSEN-ANHALT, HALLE, SAXONY ANHALT""",,K+S MINERALS AND AGRICULTURE GMBH,Potash and salts,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FREIE UND HANSESTADT HAMBURG, HAMBURG""",,NEPTUNE ENERGY DEUTSCHLAND GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""LANDESAMT FÜR GEOLOGIE UND BERGBAU, MAINZ-HECHTSHEIM, RHINELAND PALATINATE""",,NEPTUNE ENERGY DEUTSCHLAND GMBH,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""LANDESAMT FÜR GEOLOGIE, ROHSTOFFE UND BERGBAU IM REGIERUNGSPRÄSIDIUM FREIBURG, BADEN WURTTEMBERG""",,WACKER CHEMIE AG,Potash and salts,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
"""LANDESAMT FÜR BERGBAU, ENERGIE UND GEOLOGIE (LBEG) HANNOVER FÜR FINANZVERWALTUNG SCHLESWIG HOLSTEIN, SCHLESWIG HOLSTEIN""",,WINTERSHALL DEA AG,Crude oil and natural gas,Production,,,,,Germany,DEU,2020,2020-01-01,2020-12-31
SGN FIELDS,Not applicable,ENI;VITOL;GHANA NATIONAL PETROLEUM COMPANY,Crude oil (2709),Production,874431.62,Sm3,205216711,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
CAPE THREE POINTS BLOCK 4,Not applicable,ENI;VITOL;WOODFIELDS;GNPC;EXPLOROCO,Crude oil (2709),Exploration,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL7/2,Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,9.74,Tonnes,59076.98,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-5/126 (NTRONANG 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-5/126 (NTRONANG 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (KENYASE 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (KENYASE 3),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-7/4 (NTOTOROSO),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (KENYASE 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (YAMFO 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2(KENYASI 4),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (YAMFO 4),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (YAMFO 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-7/2 (YAMFO 3),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL2/56,Not applicable,CHIRANO GOLD MINES LTD,Gold (7108),Production,6.85,Tonnes,41554.96,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
ML-GH/155,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,6.36,Tonnes,38562.84,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
ML-GH/154,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
ML-GH/153,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
ML-GH/152,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
ML6/8,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,5.72,Tonnes,34706.17,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
ML6/9,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-6/303,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/8,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/32,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/15,Not applicable,PERSEUS MINING GHANA LTD,Gold (7108),Production,5.81,Tonnes,35244.4,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
ML-GH/166,Not applicable,GOLDEN STAR (WASSA) LTD,Gold (7108),Production,3.83,Tonnes,23228.16,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-2/151 (LIMA SOUTH A B AND C),Not applicable,ABOSSO GOLDFIELDS LTD,Gold (7108),Production,4.01,Tonnes,24300.42,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
RL-2/20 (DAMANG),Not applicable,ABOSSO GOLDFIELDS LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-2/50 (NKROFUL);,Not applicable,ADAMUS RESOURCES LTD,Gold (7108),Production,3.22,Tonnes,19533.36,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-2/192/VOL.5 (EBI TELEKU BOKAZO),Not applicable,ADAMUS RESOURCES LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL2/192/VOL.5,Not applicable,ADAMUS RESOURCES LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL2/57,Not applicable,ADAMUS RESOURCES LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL2/387,Not applicable,ADAMUS RESOURCES LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-2/12 (PRESTEA),Not applicable,GOLDEN STAR (BOGOSO,Gold (7108),Production,3.67,Tonnes,22263.17,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
PL-2/12 (PRESTEA),Not applicable,PRESTEA) LTD,Gold (7108),Production,3.67,Tonnes,22263.17,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-7/SF8 (AWASO),Not applicable,GHANA BAUXITE COMPANY LTD,Other (2617),Production,1476966,Tonnes,209548620,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
ML6/7,Not applicable,KIBI GOLDFIELDS LTD,Gold (7108),Production,,Tonnes,,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
RL5/14,Not applicable,WEST AFRICAN QUARRIES LTD,Limestone (2521),Production,,Tonnes,,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-9/SF2 (FIANKUMA 2),Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Production,0.05,Tonnes,281.25,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
PL2/538,Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-9/SF2 (FIANKUMA 3),Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-9/SF2 (FIANKUMA 1),Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/122,Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
PL6/22,Not applicable,ANGLOGOLD ASHANTI (GHANA) LTD,Gold (7108),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-113 (HOTOPO),Not applicable,GHANA MANGANESE CO. LTD,Manganese (2602),Production,3021633,Tonnes,739284082,GHS,Ghana,GHA,2017,2017-01-01,2017-12-31
MC-113/VOL.4,Not applicable,GHANA MANGANESE CO. LTD,Manganese (2602),Not applicable,,,,,Ghana,GHA,2017,2017-01-01,2017-12-31
SGN FIELDS,Not applicable,ENI;VITOL;GHANA NATIONAL PETROLEUM COMPANY,Crude oil (2709),Production,1701166.97,Sm3,537844025.99,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
CAPE THREE POINTS BLOCK 4,Not applicable,ENI;VITOL;WOODFIELDS;GNPC;EXPLOROCO,Crude oil (2709),Exploration,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL7/2,Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,12.17,Tonnes,71959.9,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (NTRONANG 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-5/126 (NTRONANG 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (KENYASE 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (KENYASE 3),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-7/4 (NTOTOROSO),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (KENYASE 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (YAMFO 1),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2(KENYASI 4),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (YAMFO 4),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (YAMFO 2),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
RL-7/2 (YAMFO 3),Not applicable,NEWMONT GHANA GOLD LIMITED,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL2/56,Not applicable,CHIRANO GOLD MINES LTD,Gold (7108),Production,6.32,Tonnes,37352.41,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/155,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,7.07,Tonnes,41826.32,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/154,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/153,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML-GH/152,Not applicable,ANGLOGOLD ASHANTI (IDUAPRIEM) LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
ML6/8,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,6.23,Tonnes,36821.58,GHS,Ghana,GHA,2018,2018-01-01,2018-12-31
ML6/9,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL-6/303,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/8,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
PL6/32,Not applicable,ASANKO GOLD GHANA LTD,Gold (7108),Production,,,,,Ghana,GHA,2018,2018-01-01,2018-12-31
