GFS Classification,Sector,Revenue stream name,Government entity,Revenue value,Currency,Country,ISO Code,Year,Start Date,End Date
"Ordinary taxes on income, profits and capital gains (1112E1)",Not applicable,Corporate income tax (CIT),MINISTRY OF FINANCE (REVENUE DEPARTMENT),206724072.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Fines, penalties, and forfeits (143E)",Not applicable,Penalties of Delay,MINISTRY OF FINANCE (REVENUE DEPARTMENT),42673489.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on payroll and workforce (112E),Not applicable,Withholding Tax on Contractors,MINISTRY OF FINANCE (REVENUE DEPARTMENT),38859665.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
"Fines, penalties, and forfeits (143E)",Not applicable,Penalties of Late Payment,MINISTRY OF FINANCE (REVENUE DEPARTMENT),34510785.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Other rent payments (1415E5),Not applicable,Other Tax,MINISTRY OF FINANCE (REVENUE DEPARTMENT),2148507.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Fixed Tax on Exports,MINISTRY OF FINANCE (CUSTOMS DEPARTMENT),160724787.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Other Fee on Exports,MINISTRY OF FINANCE (CUSTOMS DEPARTMENT),26061301.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Customs and other import duties (1151E),Mining,Penalty on Imports,MINISTRY OF FINANCE (CUSTOMS DEPARTMENT),14183105.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Taxes on exports (1152E),Mining,Penalty on Exports,MINISTRY OF FINANCE (CUSTOMS DEPARTMENT),7640394.0,AFN,Afghanistan,AFG,2019,2018-12-21,2019-12-20
Delivered/paid to state-owned enterprise(s) (1415E32),Other,Profit Oil et Cost Oil Etat Associé,SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE COTE D'IVOIRE (PETROCI),73320214313.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Profit Oil Etat - Puissance Publique,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),43246099501.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid directly to government (1415E31),Mining,Taxe d’Exploitation Pétrolière (TEP),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),18534042643.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Royalties (1415E1),Mining,Taxes ad-valorem (85% Royalties),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),14186521016.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur les bénéfices Industriels et commerciaux (BIC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),13977274853.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le Revenu des Valeurs Mobilières (IRVM),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),10256913323.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Besoins nationaux,SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE COTE D'IVOIRE (PETROCI),7556036672.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),Oil & Gas,Droits de Douane et taxes assimilées,DIRECTION GÉNÉRALE DES DOUANES (DGD),6992823181.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),Oil & Gas,Dividendes issues des participations de l'Etat,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),6804000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),<Choose sector>,Contribution à la formation,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),4999163268.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),<Choose sector>,Droits de Douane et taxes assimilées,DIRECTION GÉNÉRALE DES DOUANES (DGD),3743527730.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),<Choose sector>,Dividendes issues des participations de l'Etat,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),2550000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Royalties (1415E1),<Choose sector>,Taxes ad-valorem (15% Royalties),DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),3004999993.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Bonuses (1415E2),<Choose sector>,Bonus de production,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),2454000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),<Choose sector>,Mise à disposition des équipements par les sociétés pétrolières à la DHG,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),2396921390.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Taxe sur la valeur ajoutée (TVA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),1273112026.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
From state-owned enterprises (1412E1),<Choose sector>,Dividendes issues des participations de la SODEMI,SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),850000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Bonuses (1415E2),<Choose sector>,Bonus de signature,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),819375000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),<Choose sector>,Impôt sur le Patrimoine Foncier,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),655425859.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),<Choose sector>,Contribution des patentes,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),498167552.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Impôt sur le Revenu des Valeurs Mobilières (IRVM),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),467157112.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",<Choose sector>,Pénalités DGI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),458086767.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Taxe sur la valeur ajoutée (TVA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),360000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Licence fees (114521E),<Choose sector>,Droit d'option,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),373292625.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Licence fees (114521E),<Choose sector>,Redevances Superficiaires,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),558917428.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",<Choose sector>,Impôts sur les Bénéfices non Commerciaux - BNC,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),233313099.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",,Impôts sur les Bénéfices non Commerciaux - BNC,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),232684384.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",,Impôt sur le revenu du secteur informel - AIRSI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),149509576.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Licence fees (114521E),,Taxe d'extraction (d'exploitation) des carrières,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),842289400.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),,Impôt sur le Revenu des Capitaux Mobiliers (IRC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),133225790.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),,Contribution Budget Formation Mines,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),100000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Fines, penalties, and forfeits (143E)",,Pénalités DGD,DIRECTION GÉNÉRALE DES DOUANES (DGD),81350525.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),,Versements au compte de réhabilitation pour l'environnement,AUTRES,75657609.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),,Contribution à la formation,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),125000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",,Pénalités DGI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),62722998.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),,Impôt sur le Patrimoine Foncier,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),42731780.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",,Impôt sur les bénéfices Industriels et commerciaux (BIC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),36000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Excise taxes (1142E),,Droits Fixes,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),340553350.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",,Impôt sur le revenu du secteur informel - AIRSI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),27172742.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Taxes on property (113E),,Contribution des patentes,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),27642071.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Customs and other import duties (1151E),,Pénalités DGD,DIRECTION GÉNÉRALE DES DOUANES (DGD),3600000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),,Cession des parts de la SODEMI dans SMI,SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),32057000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),,Redevance sur encadrement des SCOOPS,SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),1242200.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Other taxes payable by natural resource companies (116E),,Cession des travaux de recherche réalisés par la SODEMI,SOCIÉTÉ POUR LE DÉVELOPPEMENT MINIER DE LA COTE D'IVOIRE (SODEMI),170000000.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),,Profit Oil et Cost Oil Etat Associé (Autres acheteurs),SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE COTE D'IVOIRE (PETROCI),26609745413.0,XOF,Cote d'Ivoire,CIV,2017,2017-01-01,2017-12-31
Delivered/paid to state-owned enterprise(s) (1415E32),Oil & Gas,Profit Oil et Cost Oil Etat Associé,SOCIÉTÉ NATIONALE D'OPÉRATIONS PÉTROLIÈRES DE CÔTE D'IVOIRE (PETROCI),57696675052.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Profit Oil Etat Puissance Publique,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),29342953218.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Taxes ad-valorem (Royalties),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),13827192860.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur les bénéfices Industriels et commerciaux (BIC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),13810210525.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Delivered/paid directly to government (1415E31),Oil & Gas,Taxe d’Exploitation Pétrolière (TEP),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),12575551379.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le Revenu des Valeurs Mobilières (IRVM),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),12015355971.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
From state-owned enterprises (1412E1),Oil & Gas,Dividendes issus des participations de l'Etat,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),8500000000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
From government participation (equity) (1412E2),Mining,Dividendes issus des participations de l'Etat,DIRECTION GÉNÉRALE DU TRÉSOR ET DE LA COMPTABILITÉ PUBLIQUE (DGTCP),8400563354.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Mining,Droits de Douane et taxes assimilées,DIRECTION GÉNÉRALE DES DOUANES (DGD),7845154830.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Bonuses (1415E2),Oil & Gas,Bonus de signature,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),6038626780.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Customs and other import duties (1151E),Oil & Gas,Droits de Douane et taxes assimilées,DIRECTION GÉNÉRALE DES DOUANES (DGD),5424097136.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Oil & Gas,Taxe sur la valeur ajoutée (TVA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),4013837195.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Royalties (1415E1),Mining,Taxes ad-valorem (Royalties),DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),2498076691.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Taxes on property (113E),Mining,Impôt sur le Revenu des Capitaux Mobiliers (IRC),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),1885385109.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Oil & Gas,Impôt sur le Revenu des Valeurs Mobilières (IRVM),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),1517196020.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Other taxes payable by natural resource companies (116E),Oil & Gas,Mise à disposition des équipements par les sociétés pétrolières à la DHG,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),1363247334.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Oil & Gas,Contribution à la formation,DIRECTION GÉNÉRALE DES HYDROCARBURES (DGH),1311172726.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôts sur les Bénéfices non Commerciaux - BNC,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),963915612.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Taxe d'extraction (d'exploitation) des carrières,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),706777370.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Versements au fonds de financement des actions de développement socio-économique local,LOCALITÉ D’AGBAOU-DIVO,636531600.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Redevances Superficiaires,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),586873557.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Taxes on property (113E),Oil & Gas,Contribution des patentes,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),535550225.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Taxes on payroll and workforce (112E),Mining,Fonds de développement de la formation Professionnelle (FDFP),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),531718602.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Versements au fonds de financement des actions de développement socio-économique local,LOCALITÉ D’HIRÉ,501830662.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"General taxes on goods and services (VAT, sales tax, turnover tax) (1141E)",Mining,Taxe sur la valeur ajoutée (TVA),DIRECTION GÉNÉRALE DES IMPÔTS (DGI),497113073.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Licence fees (114521E),Mining,Droit d'option,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),435822585.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Excise taxes (1142E),Mining,Droits Fixes,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),405861935.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
"Ordinary taxes on income, profits and capital gains (1112E1)",Mining,Impôt sur le revenu du secteur informel - AIRSI,DIRECTION GÉNÉRALE DES IMPÔTS (DGI),276429358.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Versements au fonds de financement des actions de développement socio-économique local,LOCALITÉ D’ITY-ZOUHAN-HOUNIEN,220037096.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
Compulsory transfers to government (infrastructure and other) (1415E4),Mining,Contribution Budget Formation Mines,DIRECTION GÉNÉRALE DES MINES ET DE LA GÉOLOGIE (DGMG),210000000.0,XOF,Cote d'Ivoire,CIV,2018,2018-01-01,2018-12-31
