Company,Government entity,Revenue stream name,Levied on project (Y/N),Reported by project (Y/N),Project name,Reporting currency,Revenue value,Payment made in-kind (Y/N),In-kind volume (if applicable),Unit (if applicable),Comments,Country,ISO Code,Year,Start Date,End Date
BP UK Group,Crown Estate Scotland (CES),Payments to Crown Estate Scotland O&G,Yes,Yes,Oil Pipeline - Orka Voe - West of Shetland,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Her Majesty’s Revenue and Customs (HMRC),Petroleum Revenue Tax (PRT),Yes,Yes,MILLER,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Her Majesty’s Revenue and Customs (HMRC),Petroleum Revenue Tax (PRT),Yes,Yes,THISTLE,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Her Majesty’s Revenue and Customs (HMRC),Petroleum Revenue Tax (PRT),Yes,Yes,VULCAN,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Oil & Gas Authority (OGA) Levy,Yes,No,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,E442,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P057,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P059,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P111,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P1570,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P165,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P168,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2111,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2125,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2127,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2167,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2189,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2285,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2293,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2347,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P236,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2395,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2410,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2413,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2452,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2491,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P358,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P363,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P475,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P556,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P558,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P57,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P59,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P803,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
BP UK Group,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P92,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Breedon Group PLC (Incorporated in Jersey),Her Majesty’s Revenue and Customs (HMRC),Corporation Tax,Not applicable,Not applicable,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Breedon Group PLC (Incorporated in Jersey),The Crown Estate (TCE),Payments to the Crown Estate M&Q,Yes,Yes,Stowe Hill Cert/Surf Royalties,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Brett Group,Her Majesty’s Revenue and Customs (HMRC),Corporation Tax,Not applicable,Not applicable,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Britannia Aggregates Ltd,The Crown Estate (TCE),Payments to the Crown Estate M&Q,Yes,Yes,"Area 498, North Inner Gabbard",GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Britannia Aggregates Ltd,The Crown Estate (TCE),Payments to the Crown Estate M&Q,Yes,Yes,"Area 508, Longsand",GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Crown Estate Scotland (CES),Payments to Crown Estate Scotland O&G,Yes,Yes,Oil Pipeline - Britannia Field to St Fergus,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Her Majesty’s Revenue and Customs (HMRC),Petroleum Revenue Tax (PRT),Yes,Yes,S VALIANT,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Her Majesty’s Revenue and Customs (HMRC),Petroleum Revenue Tax (PRT),Yes,Yes,VULCAN,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Her Majesty’s Revenue and Customs (HMRC),Ring Fence CT and Supplementary Charge (RFCT & SC),Not applicable,Not applicable,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Oil & Gas Authority (OGA) Levy,Yes,No,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P1006,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P101,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P103,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P110,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P130,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P1589,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P170,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2074,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2140,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2220,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2221,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P225,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2269,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2302,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2330,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2371,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2374,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2383,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2389,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2399,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2408,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2455,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2456,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2485,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2489,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2494,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P251,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P28,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P287,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P32,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P33,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P347,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P355,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P356,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P547,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P590,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P591,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P66,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P672,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P706,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P741,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P79,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P99,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,River fields pipeline - Hydrocarbon pipeline,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Seaton Sands - Ekofisk,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Theddlethorpe Caister Murdoch,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Theddlethorpe Viking Pipeline,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Victor Viking,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Viking Field (1),GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CHRYSAOR,The Crown Estate (TCE),Payments to the Crown Estate O&G,Yes,Yes,Viking Field (2),GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Her Majesty’s Revenue and Customs (HMRC),Ring Fence CT and Supplementary Charge (RFCT & SC),Not applicable,Not applicable,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Oil & Gas Authority (OGA) Levy,Yes,No,,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P1298,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P1598,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P218,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P2215,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Oil & Gas Authority (OGA),Petroleum Licence Fees,Yes,Yes,P226,GBP,,Not applicable,Not applicable,Not applicable,,United Kingdom,GBR,2019,2019-01-01,2019-12-31
