Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
Centrica,Private,3033654,Oil & Gas,Oil & Gas,https://www.centrica.com/,https://beta.companieshouse.gov.uk/company/03033654,-3943814.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Chevron North Sea Ltd,Private,1546623,Oil & Gas,Oil & Gas,https://www.chevron.com/,https://beta.companieshouse.gov.uk/company/01546623,124118559.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Cleveland Potash Ltd,Private,915392,Mining,"Potash, Salt",http://www.icl-uk.uk/,https://beta.companieshouse.gov.uk/company/00915392,1319187.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
ConocoPhillips UK Ltd,Private,524868,Oil & Gas,Oil & Gas,https://www.conocophillips.co.uk/,https://beta.companieshouse.gov.uk/company/00524868,204479165.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
DEME Building Materials Ltd,Private,4590759,Mining,"Sand, Gravel",https://www.deme-group.com/dbm,https://beta.companieshouse.gov.uk/company/04590759,1556900.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
DYAS UK Limited,Private,4024945,Oil & Gas,Oil & Gas,https://onedyas.com/,https://beta.companieshouse.gov.uk/company/04024945,37909539.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Dana Petroleum Ltd,Private,3456891,Oil & Gas,Oil & Gas,https://www.dana-petroleum.com/,https://beta.companieshouse.gov.uk/company/03456891,5418175.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
ENI UK Ltd,Private,862823,Oil & Gas,Oil & Gas,https://www.eni.com/enipedia/en_IT/international-presence/europe/enis-activities-in-the-united-kingdom.page,https://beta.companieshouse.gov.uk/company/00862823,128994964.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
EnQuest PLC,Private,7140891,Oil & Gas,Oil & Gas,https://www.enquest.com/,https://beta.companieshouse.gov.uk/company/07140891,6596155.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Endeavour Energy UK Ltd,Private,5030838,Oil & Gas,Oil & Gas,https://www.endeavourcorp.com/,https://beta.companieshouse.gov.uk/company/05030838,-11447478.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Equinor UK Ltd (Statoil UK Ltd),Private,1285743,Oil & Gas,Oil & Gas,https://www.equinor.com/en/where-we-are/united-kingdom.html,https://beta.companieshouse.gov.uk/company/01285743,2035386.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
ExxonMobil International Ltd,Private,207426,Oil & Gas,Oil & Gas,https://www.exxonmobil.co.uk/Company/Overview/UK-operations/Production,https://beta.companieshouse.gov.uk/company/00207426,-74583976.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Hanson UK Group,Private,485700,Mining,"Cement, Aggregates",https://www.hanson.co.uk/en,https://beta.companieshouse.gov.uk/company/00485700,3075425.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Hess Ltd,Private,807346,Oil & Gas,Oil & Gas,https://www.hess.com/,https://beta.companieshouse.gov.uk/company/00807346,-3005266.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Hurricane Energy Plc,Private,5245689,Oil & Gas,Oil & Gas,https://www.hurricaneenergy.com/,https://beta.companieshouse.gov.uk/company/05245689,2026856.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
IGas Energy PLC,Private,4981279,Oil & Gas,Oil & Gas,https://www.igasplc.com/,https://beta.companieshouse.gov.uk/company/04981279,1503069.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
INEOS Industries,Private,"SC200459, 09121775, 06981897, 10660338",Oil & Gas,Oil & Gas,https://www.ineos.com/,https://beta.companieshouse.gov.uk/company/SC200459,513917.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Irish Salt Mining & Exploration Co. Ltd,Private,NI006389,Mining,Salt Rock,https://irishsaltmines.co.uk/,https://beta.companieshouse.gov.uk/company/NI006389,-90342.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Ithaca energy UK,Private,SC272009,Oil & Gas,Oil & Gas,https://www.ithacaenergy.com/,https://beta.companieshouse.gov.uk/company/SC272009,967662.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Llanelli Sand Dredging Ltd,Private,338917,Mining,"Sand, Gravel",https://llanellisand.boskalis.com/,https://beta.companieshouse.gov.uk/company/00338917,241149.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Marathon Oil UK LLC,Private,FC009587,Oil & Gas,Oil & Gas,https://rockroseenergy.com/,https://beta.companieshouse.gov.uk/company/FC009587,19993931.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Marubeni Oil & Gas UK Ltd,Private,5119283,Oil & Gas,Oil & Gas,https://europe.marubeni.com/business-areas/engery/,https://beta.companieshouse.gov.uk/company/05119283,-187259.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
NSMP Operations Ltd,Private,9711370,Oil & Gas,Oil & Gas,http://www.nsmp-limited.com/,https://beta.companieshouse.gov.uk/company/09711370,193417.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Neptune Energy (Engie E&P UK Ltd),Private,3386464,Oil & Gas,Oil & Gas,https://www.neptuneenergy.com/,https://beta.companieshouse.gov.uk/company/03386464,2287727.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Nexen Petroleum UK Ltd,Private,1051137,Oil & Gas,Oil & Gas,https://cnoocinternational.com/operations/europe/uk,https://beta.companieshouse.gov.uk/company/01051137,465219805.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Oranje-Nassau Energie Resources Ltd,Private,3531783,Oil & Gas,Oil & Gas,https://onedyas.com/,https://beta.companieshouse.gov.uk/company/03531783,2779177.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Perenco UK Ltd,Private,4653066,Oil & Gas,Oil & Gas,https://www.perenco.com/subsidiaries/uk,https://beta.companieshouse.gov.uk/company/04653066,74245112.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Premier Oil PLC,Private,SC234781,Oil & Gas,Oil & Gas,https://www.premier-oil.com/,https://beta.companieshouse.gov.uk/company/SC234781,2358806.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Repsol Sinopec Resources UK Ltd,Private,825828,Oil & Gas,Oil & Gas,https://www.repsolsinopecuk.com/,https://beta.companieshouse.gov.uk/company/00825828,-27955477.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Royal Dutch Shell PLC,Private,4366849,Oil & Gas,Oil & Gas,https://royaldutchshellplc.com/,https://beta.companieshouse.gov.uk/company/04366849,-191004153.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
SSE E&P UK Ltd,Private,SC375371,Oil & Gas,Oil & Gas,https://sse.co.uk/home,https://beta.companieshouse.gov.uk/company/SC375371,-36480930.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
SUMMIT Exploration and Production,Private,8860426,Oil & Gas,Oil & Gas,https://summiteandp.com/,https://beta.companieshouse.gov.uk/company/08860426,5606068.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Siccar Point Energy (Holdings) Ltd [incl. OMV (U.K.) Ltd],Private,9102478,Oil & Gas,Oil & Gas,http://www.siccarpointenergy.co.uk/,https://beta.companieshouse.gov.uk/company/09102478,1872925.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Suncor Energy UK Ltd,Private,972618,Oil & Gas,Oil & Gas,https://www.suncor.com/en-ca/about-us/exploration-and-production/united-kingdom,https://beta.companieshouse.gov.uk/company/00972618,294700000.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
TAQA Bratani Ltd,Private,5975475,Oil & Gas,Oil & Gas,https://www.taqaglobal.com/our-regions/united-kingdom/overview,https://beta.companieshouse.gov.uk/company/05975475,262367.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Tarmac Holdings Limited,Private,7533961,Mining,Construction Materials,https://www.tarmac.com/,https://beta.companieshouse.gov.uk/company/07533961,9775909.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
The Banks Group,Private,11269831,Mining,Coal,https://www.banksgroup.co.uk/,https://beta.companieshouse.gov.uk/company/11269831,4259206.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Total E&P UK Ltd,Private,1722136,Oil & Gas,Oil & Gas,https://www.total.uk/,https://beta.companieshouse.gov.uk/company/01722136,161837953.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Van Oord UK Ltd,Private,1805156,Mining,Marine Aggregate Dredging,https://www.vanoord.com/,https://beta.companieshouse.gov.uk/company/01805156,1880996.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Volker Dredging Ltd,Private,1179300,Mining,Marine Aggregate Dredging,https://www.brett.co.uk/aggregates/products-and-services/marine-aggregate-dredging,https://beta.companieshouse.gov.uk/company/01179300,1911858.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
Westminster Gravels Ltd,Private,2380267,Mining,Marine Aggregates,https://westminster.boskalis.com/,https://beta.companieshouse.gov.uk/company/00485700,2240459.0,United Kingdom,GBR,2018,2018-01-01,2018-12-31
