Full company name,Company type,Company ID number,Sector,Commodities (comma-seperated),Stock exchange listing or company website,"Audited financial statement (or balance sheet, cash flows, profit/loss statement if unavailable)",Payments to Governments Report,Country,ISO Code,Year,Start Date,End Date
CHRYSAOR,Private,FC027988,Oil & Gas,Oil & Gas,https://www.chrysaor.com/,https://beta.companieshouse.gov.uk/company/FC027988,206759953.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNOOC Petroleum Europe Limited (formerly Nexen Petroleum UK Ltd),Private,1051137,Oil & Gas,Oil & Gas,https://cnoocinternational.com/operations/europe/uk,https://beta.companieshouse.gov.uk/company/01051137,279911006.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CNR International UK Investments Ltd,Private,813187,Oil & Gas,Oil & Gas,https://www.cnrl.com/,https://beta.companieshouse.gov.uk/company/00813187/filing-history,17503879.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
CalEnergy Gas Ltd,Private,4370508,Oil & Gas,Oil & Gas,https://www.calenergyresources.com/,https://beta.companieshouse.gov.uk/company/04370508,-348958.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Cemex UK Materials Ltd,Private,4895833,Mining,Construction Materials,https://www.cemex.co.uk/,https://beta.companieshouse.gov.uk/company/04895833,5918629.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Centrica,Private,3033654,Oil & Gas,Oil & Gas,https://www.centrica.com/,https://beta.companieshouse.gov.uk/company/03033654,-22517085.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Cleveland Potash Ltd,Private,915392,Mining,"Potash, Salt",http://www.icl-uk.uk/,https://beta.companieshouse.gov.uk/company/00915392,830272.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
DEME Building Materials Ltd,Private,4590759,Mining,"Sand, Gravel",https://www.deme-group.com/dbm,https://beta.companieshouse.gov.uk/company/04590759,1982499.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Dana Petroleum Ltd,State-owned enterprises & public corporations,3456891,Oil & Gas,Oil & Gas,https://www.dana-petroleum.com/,https://beta.companieshouse.gov.uk/company/03456891,-5846600.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
ENI UK Ltd,Private,862823,Oil & Gas,Oil & Gas,https://www.eni.com/enipedia/en_IT/international-presence/europe/enis-activities-in-the-united-kingdom.page,https://beta.companieshouse.gov.uk/company/00862823,128960520.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
EnQuest PLC,Private,7140891,Oil & Gas,Oil & Gas,https://www.enquest.com/,https://beta.companieshouse.gov.uk/company/07140891,10636775.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Equinor UK Ltd,Private,1285743,Oil & Gas,Oil & Gas,https://www.equinor.com/en/where-we-are/united-kingdom.html,https://beta.companieshouse.gov.uk/company/01285743,2782518.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
ExxonMobil International Ltd,Private,207426,Oil & Gas,Oil & Gas,https://www.exxonmobil.co.uk/Company/Overview/UK-operations/Production,https://beta.companieshouse.gov.uk/company/00207426,19001870.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Hanson UK Group,Private,485700,Mining,"Cement, Aggregates",https://www.hanson.co.uk/en,https://beta.companieshouse.gov.uk/company/00485700,3285850.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Hurricane Energy Plc,Private,5245689,Oil & Gas,Oil & Gas,https://www.hurricaneenergy.com/,https://beta.companieshouse.gov.uk/company/05245689,2326815.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
IGas Energy PLC,Private,4981279,Oil & Gas,Oil & Gas,https://www.igasplc.com/,https://beta.companieshouse.gov.uk/company/04981279,1168033.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
INEOS Industries,Private,"SC200459, 09121775, 06981897, 10660338",Oil & Gas,Oil & Gas,https://www.ineos.com/,https://beta.companieshouse.gov.uk/company/SC200459,2175826.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Iranian Oil Company (U.K.) Ltd,Private,1019769,Oil & Gas,Oil & Gas,Not available,https://beta.companieshouse.gov.uk/company/01019769,15568268.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Irish Salt Mining & Exploration Co. Ltd,Private,NI006389,Mining,Salt Rock,https://irishsaltmines.co.uk/,https://beta.companieshouse.gov.uk/company/NI006389,1927758.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Ithaca Energy UK,Private,SC272009,Oil & Gas,Oil & Gas,https://www.ithacaenergy.com/,https://beta.companieshouse.gov.uk/company/SC272009,167738697.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
JX Nippon Exploration and Production UK Ltd,Private,3288689,Oil & Gas,Oil & Gas,http://www.nex.jx-group.co.jp/english/activity/england/northsea.html,https://beta.companieshouse.gov.uk/company/03288689,-9273409.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Llanelli Sand Dredging Ltd,Private,338917,Mining,"Sand, Gravel",https://llanellisand.boskalis.com/,https://beta.companieshouse.gov.uk/company/00338917,346853.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
NOBLE ENERGY GROUP,Private,797339,Oil & Gas,Oil & Gas,https://www.nblenergy.com/,https://beta.companieshouse.gov.uk/company/00797339,-707062.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
NSMP Operations Ltd,Private,9711370,Oil & Gas,Oil & Gas,http://www.nsmp-limited.com/,https://beta.companieshouse.gov.uk/company/09711370,193419.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Neptune Energy (including Engie E&P UK Ltd),Private,3386464,Oil & Gas,Oil & Gas,https://www.neptuneenergy.com/,https://beta.companieshouse.gov.uk/company/03386464,2922325.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
ONE-Dyas UK Ltd (Formerly Oranje-Nassau Energie Resources Ltd),Private,3531783,Oil & Gas,Oil & Gas,https://onedyas.com/,https://beta.companieshouse.gov.uk/company/03531783,26076874.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Perenco UK Ltd,Private,4653066,Oil & Gas,Oil & Gas,https://www.perenco.com/subsidiaries/uk,https://beta.companieshouse.gov.uk/company/04653066,92558022.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Premier Oil PLC,Private,SC234781,Oil & Gas,Oil & Gas,https://www.premier-oil.com/,https://beta.companieshouse.gov.uk/company/SC234781,2731413.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Repsol Sinopec Resources UK Ltd,Private,825828,Oil & Gas,Oil & Gas,https://www.repsolsinopecuk.com/,https://beta.companieshouse.gov.uk/company/00825828,-58025073.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
RockRose UKCS8 LLC (formerly Marathon Oil UK LLC),Private,FC009587,Oil & Gas,Oil & Gas,https://rockroseenergy.com/,https://beta.companieshouse.gov.uk/company/FC009587,17393189.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Royal Dutch Shell PLC,Private,4366849,Oil & Gas,Oil & Gas,https://royaldutchshellplc.com/,https://beta.companieshouse.gov.uk/company/04366849,-108232585.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
SAGE North Sea Ltd,Private,FC033971,Oil & Gas,Oil & Gas,https://www.ancala.com/,https://beta.companieshouse.gov.uk/company/FC033971,190607.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
SICCAR POINT ENERGY,Private,9102478,Oil & Gas,Oil & Gas,http://www.siccarpointenergy.co.uk/,https://beta.companieshouse.gov.uk/company/09102478,2983583.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
SUMMIT Exploration and Production,Private,8860426,Oil & Gas,Oil & Gas,https://summiteandp.com/,https://beta.companieshouse.gov.uk/company/08860426,7435000.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Saint-Gobain Ltd,Private,3291592,Mining,Construction Materials,http://www.saint-gobain.co.uk/,https://beta.companieshouse.gov.uk/company/03291592,16500000.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Suncor Energy UK Ltd,Private,972618,Oil & Gas,Oil & Gas,https://www.suncor.com/en-ca/about-us/exploration-and-production/united-kingdom,https://beta.companieshouse.gov.uk/company/00972618,206500000.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
TAQA Bratani Ltd,Private,5975475,Oil & Gas,Oil & Gas,https://www.taqaglobal.com/our-regions/united-kingdom/overview,https://beta.companieshouse.gov.uk/company/05975475,18044360.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
TOTAL Group / Total Holdings UK Limited,Private,1722136,Oil & Gas,Oil & Gas,https://www.total.uk/,https://beta.companieshouse.gov.uk/company/01722136,243213244.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
TULLOW OIL PLC,Private,3919249,Oil & Gas,Oil & Gas,https://www.tullowoil.com/,https://beta.companieshouse.gov.uk/company/03919249,-19008522.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Tarmac Holdings Limited,Private,7533961,Mining,Construction Materials,https://www.tarmac.com/,https://beta.companieshouse.gov.uk/company/07533961,766118.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
The Banks Group,Private,11269831,Mining,Coal,https://www.banksgroup.co.uk/,https://beta.companieshouse.gov.uk/company/11269831,2620664.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Van Oord UK Ltd,Private,1805156,Mining,Marine Aggregate Dredging,https://www.vanoord.com/,https://beta.companieshouse.gov.uk/company/01805156,1129481.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Volker Dredging Ltd,Private,1179300,Mining,Marine Aggregate Dredging,https://www.brett.co.uk/aggregates/products-and-services/marine-aggregate-dredging,https://beta.companieshouse.gov.uk/company/01179300,2031367.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
Westminster Gravels Ltd,Private,2380267,Mining,Marine Aggregates,https://westminster.boskalis.com/,https://beta.companieshouse.gov.uk/company/00485700,1298046.0,United Kingdom,GBR,2019,2019-01-01,2019-12-31
